timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1701350018358,332,bora ,403,Forbidden,Thread Group 1-390,text,false,,3767,121,17,17,https://www.bynder.com/en,332,0,137
1701350018376,338,bora ,403,Forbidden,Thread Group 1-391,text,false,,3767,121,17,17,https://www.bynder.com/en,338,0,139
1701350018398,334,bora ,403,Forbidden,Thread Group 1-392,text,false,,3767,121,17,17,https://www.bynder.com/en,334,0,138
1701350018418,341,bora ,403,Forbidden,Thread Group 1-393,text,false,,3767,121,18,18,https://www.bynder.com/en,340,0,140
1701350018440,351,bora ,403,Forbidden,Thread Group 1-394,text,false,,3767,121,18,18,https://www.bynder.com/en,351,0,147
1701350018458,343,bora ,403,Forbidden,Thread Group 1-395,text,false,,3767,121,18,18,https://www.bynder.com/en,343,0,142
1701350018478,349,bora ,403,Forbidden,Thread Group 1-396,text,false,,3767,121,18,18,https://www.bynder.com/en,349,0,144
1701350018498,343,bora ,403,Forbidden,Thread Group 1-397,text,false,,3767,121,18,18,https://www.bynder.com/en,343,0,145
1701350018518,338,bora ,403,Forbidden,Thread Group 1-398,text,false,,3767,121,17,17,https://www.bynder.com/en,338,0,141
1701350018538,340,bora ,403,Forbidden,Thread Group 1-399,text,false,,3767,121,18,18,https://www.bynder.com/en,340,0,147
1701350018558,335,bora ,403,Forbidden,Thread Group 1-400,text,false,,3767,121,17,17,https://www.bynder.com/en,335,0,140
1701350018578,345,bora ,403,Forbidden,Thread Group 1-401,text,false,,3767,121,18,18,https://www.bynder.com/en,345,0,145
1701350018598,349,bora ,403,Forbidden,Thread Group 1-402,text,false,,3767,121,18,18,https://www.bynder.com/en,349,0,140
1701350018618,338,bora ,403,Forbidden,Thread Group 1-403,text,false,,3767,121,17,17,https://www.bynder.com/en,338,0,140
1701350018641,336,bora ,403,Forbidden,Thread Group 1-404,text,false,,3767,121,17,17,https://www.bynder.com/en,336,0,135
1701350018659,339,bora ,403,Forbidden,Thread Group 1-405,text,false,,3767,121,18,18,https://www.bynder.com/en,339,0,143
1701350018679,339,bora ,403,Forbidden,Thread Group 1-406,text,false,,3767,121,18,18,https://www.bynder.com/en,339,0,142
1701350018698,341,bora ,403,Forbidden,Thread Group 1-407,text,false,,3767,121,18,18,https://www.bynder.com/en,341,0,140
1701350018720,339,bora ,403,Forbidden,Thread Group 1-408,text,false,,3767,121,18,18,https://www.bynder.com/en,339,0,138
1701350018759,333,bora ,403,Forbidden,Thread Group 1-410,text,false,,3767,121,18,18,https://www.bynder.com/en,333,0,138
1701350018740,361,bora ,403,Forbidden,Thread Group 1-409,text,false,,3767,121,18,18,https://www.bynder.com/en,361,0,143
1701350018780,332,bora ,403,Forbidden,Thread Group 1-411,text,false,,3767,121,17,17,https://www.bynder.com/en,331,0,134
1701350018799,345,bora ,403,Forbidden,Thread Group 1-412,text,false,,3767,121,18,18,https://www.bynder.com/en,345,0,146
1701350018818,348,bora ,403,Forbidden,Thread Group 1-413,text,false,,3767,121,18,18,https://www.bynder.com/en,348,0,144
1701350018838,336,bora ,403,Forbidden,Thread Group 1-414,text,false,,3767,121,17,17,https://www.bynder.com/en,336,0,141
1701350018877,339,bora ,403,Forbidden,Thread Group 1-416,text,false,,3767,121,18,18,https://www.bynder.com/en,339,0,141
1701350018898,338,bora ,403,Forbidden,Thread Group 1-417,text,false,,3767,121,18,18,https://www.bynder.com/en,338,0,137
1701350018920,329,bora ,403,Forbidden,Thread Group 1-418,text,false,,3767,121,18,18,https://www.bynder.com/en,329,0,138
1701350018940,344,bora ,403,Forbidden,Thread Group 1-419,text,false,,3767,121,19,19,https://www.bynder.com/en,344,0,140
1701350018958,341,bora ,403,Forbidden,Thread Group 1-420,text,false,,3767,121,19,19,https://www.bynder.com/en,341,0,140
1701350018981,333,bora ,403,Forbidden,Thread Group 1-421,text,false,,3767,121,18,18,https://www.bynder.com/en,333,0,135
1701350018998,333,bora ,403,Forbidden,Thread Group 1-422,text,false,,3767,121,18,18,https://www.bynder.com/en,333,0,138
1701350019018,341,bora ,403,Forbidden,Thread Group 1-423,text,false,,3767,121,19,19,https://www.bynder.com/en,341,0,142
1701350019038,334,bora ,403,Forbidden,Thread Group 1-424,text,false,,3767,121,18,18,https://www.bynder.com/en,334,0,144
1701350019060,341,bora ,403,Forbidden,Thread Group 1-425,text,false,,3767,121,19,19,https://www.bynder.com/en,341,0,140
1701350019081,350,bora ,403,Forbidden,Thread Group 1-426,text,false,,3767,121,19,19,https://www.bynder.com/en,350,0,145
1701350019099,337,bora ,403,Forbidden,Thread Group 1-427,text,false,,3767,121,18,18,https://www.bynder.com/en,337,0,142
1701350018858,591,bora ,403,Forbidden,Thread Group 1-415,text,false,,3767,121,18,18,https://www.bynder.com/en,591,0,138
1701350019119,332,bora ,403,Forbidden,Thread Group 1-428,text,false,,3767,121,17,17,https://www.bynder.com/en,332,0,139
1701350019139,340,bora ,403,Forbidden,Thread Group 1-429,text,false,,3767,121,17,17,https://www.bynder.com/en,340,0,140
1701350019179,335,bora ,403,Forbidden,Thread Group 1-431,text,false,,3767,121,18,18,https://www.bynder.com/en,335,0,139
1701350019159,357,bora ,403,Forbidden,Thread Group 1-430,text,false,,3767,121,17,17,https://www.bynder.com/en,357,0,140
1701350019198,359,bora ,403,Forbidden,Thread Group 1-432,text,false,,3767,121,18,18,https://www.bynder.com/en,359,0,138
1701350019218,346,bora ,403,Forbidden,Thread Group 1-433,text,false,,3767,121,18,18,https://www.bynder.com/en,346,0,143
